,odd src,odd href,odd,silver,odd (2),odd href (2),dbclubcrest src,odd href (3),dbclubcrest src (2),odd href (4),dbnationflag src,swapHeader,swapHeader (2),swapHeader (3),swapHeader (4),swapHeader (5),swapHeader (6),odd (3),odd (4),even src,even href,even,even (2),even href (2),even href (3),even href (4),even (3),even (4),silverrare,bronze,bronzerare,gold,goldrare,legend,carniball,goldif
695,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/116292.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/53.jpg,60,64,57,61,26,56,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15197/juan-foronda,Juan Foronda,GK,https://wefut.com/club/116292/25,https://wefut.com/league/1014/25,https://wefut.com/nation/53/25,2★,1★,,60.0,,,,,,
696,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/15193/havar-grontvedt-jenssen,Håvar Grøntvedt Jenssen,,GK,https://wefut.com/club/2041/25,https://static.wefut.com/assets/images/fut25/clubbadges/2041.png,https://wefut.com/league/41/25,https://static.wefut.com/assets/images/fut25/leaguebadges/41.png,https://wefut.com/nation/36/25,https://static.wefut.com/assets/images/nation_flag/36.jpg,61,60,59,61,23,60,3★,1★,,,,,,,,,,,60.0,,,,,,
697,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/110374.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/31.png,,https://static.wefut.com/assets/images/nation_flag/27.jpg,61,59,56,62,23,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16265/tommaso-martinelli,Tommaso Martinelli,GK,https://wefut.com/club/110374/25,https://wefut.com/league/31/25,https://wefut.com/nation/27/25,3★,1★,,,59.0,,,,,
698,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16207/louis-lord,Louis Lord,,GK,https://wefut.com/club/506/25,https://static.wefut.com/assets/images/fut25/clubbadges/506.png,https://wefut.com/league/2076/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,62,57,56,61,27,59,3★,1★,,,,,,,,,,,,59.0,,,,,
699,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1903.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,,https://static.wefut.com/assets/images/nation_flag/34.jpg,60,58,54,61,28,55,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/16163/kevin-gadellaa,Kevin Gadellaa,GK,https://wefut.com/club/1903/25,https://wefut.com/league/10/25,https://wefut.com/nation/34/25,3★,1★,,,59.0,,,,,
700,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8843/mads-kikkenborg,Mads Kikkenborg,,GK,https://wefut.com/club/229/25,https://static.wefut.com/assets/images/fut25/clubbadges/229.png,https://wefut.com/league/4/25,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,https://wefut.com/nation/13/25,https://static.wefut.com/assets/images/nation_flag/13.jpg,67,66,67,69,29,66,2★,1★,,,,,,,,,,67.0,,,,,,,
701,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/110176.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,70,67,60,68,45,68,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8545/christian-ortag,Christian Ortag,GK,https://wefut.com/club/110176/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,3★,1★,67.0,,,,,,,
702,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8514/lovre-kalinic,Lovre Kalinić,,GK,https://wefut.com/club/263/25,https://static.wefut.com/assets/images/fut25/clubbadges/263.png,https://wefut.com/league/317/25,https://static.wefut.com/assets/images/fut25/leaguebadges/317.png,https://wefut.com/nation/10/25,https://static.wefut.com/assets/images/nation_flag/10.jpg,70,63,53,69,33,68,2★,1★,,,,,,,,,,67.0,,,,,,,
703,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/101105.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1003.png,,https://static.wefut.com/assets/images/nation_flag/56.jpg,64,72,73,62,47,68,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8470/diego-novoa,Diego Novoa,GK,https://wefut.com/club/101105/25,https://wefut.com/league/1003/25,https://wefut.com/nation/56/25,2★,1★,67.0,,,,,,,
704,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8459/matt-macey,Matt Macey,,GK,https://wefut.com/club/1935/25,https://static.wefut.com/assets/images/fut25/clubbadges/1935.png,https://wefut.com/league/61/25,https://static.wefut.com/assets/images/fut25/leaguebadges/61.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,69,66,64,66,39,65,2★,1★,,,,,,,,,,67.0,,,,,,,
705,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/112885.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,67,66,62,63,28,68,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9348/josh-cohen,Josh Cohen,GK,https://wefut.com/club/112885/25,https://wefut.com/league/39/25,https://wefut.com/nation/95/25,3★,1★,,,,,,,,
706,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9339/lois-nienhuis,Lois Niënhuis,67.0,GK,https://wefut.com/club/131359/25,https://static.wefut.com/assets/images/fut25/clubbadges/131359.png,https://wefut.com/league/2229/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2229.png,https://wefut.com/nation/34/25,https://static.wefut.com/assets/images/nation_flag/34.jpg,66,65,63,70,17,68,2★,1★,,,,,,,,,,,,,,,,,
707,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/131362.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2232.png,,https://static.wefut.com/assets/images/nation_flag/46.jpg,67,67,66,65,19,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9322/disa-hellwig,Disa Hellwig,GK,https://wefut.com/club/131362/25,https://wefut.com/league/2232/25,https://wefut.com/nation/46/25,3★,1★,,,,,,,,
708,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9317/paula-hoppe,Paula Hoppe,67.0,GK,https://wefut.com/club/116003/25,https://static.wefut.com/assets/images/fut25/clubbadges/116003.png,https://wefut.com/league/2215/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2215.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,66,67,64,68,48,65,2★,1★,,,,,,,,,,,,,,,,,
709,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/116304.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2221.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,66,68,63,67,33,68,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9251/lyza-bosselmann,Lyza Bosselmann,GK,https://wefut.com/club/116304/25,https://wefut.com/league/2221/25,https://wefut.com/nation/95/25,3★,1★,,,,,,,,
710,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9235/paula-vizoso,Paula Vizoso,67.0,GK,https://wefut.com/club/116330/25,https://static.wefut.com/assets/images/fut25/clubbadges/116330.png,https://wefut.com/league/2222/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2222.png,https://wefut.com/nation/45/25,https://static.wefut.com/assets/images/nation_flag/45.jpg,70,64,65,70,39,70,2★,1★,,,,,,,,,,,,,,,,,
711,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/76.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/16.png,,https://static.wefut.com/assets/images/nation_flag/18.jpg,68,71,64,69,39,60,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9231/robin-risser,Robin Risser,GK,https://wefut.com/club/76/25,https://wefut.com/league/16/25,https://wefut.com/nation/18/25,3★,1★,,,,,,,,
712,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9203/maia-perez,Maia Perez,67.0,GK,https://wefut.com/club/116300/25,https://static.wefut.com/assets/images/fut25/clubbadges/116300.png,https://wefut.com/league/2221/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2221.png,https://wefut.com/nation/95/25,https://static.wefut.com/assets/images/nation_flag/95.jpg,65,67,67,68,44,66,1★,1★,,,,,,,,,,,,,,,,,
713,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/483.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/53.png,,https://static.wefut.com/assets/images/nation_flag/2.jpg,67,66,67,68,38,68,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9193/iker-alvarez,Iker Álvarez,GK,https://wefut.com/club/483/25,https://wefut.com/league/53/25,https://wefut.com/nation/2/25,3★,1★,,,,,,,,
714,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9144/emma-francart,Emma Francart,67.0,GK,https://wefut.com/club/116036/25,https://static.wefut.com/assets/images/fut25/clubbadges/116036.png,https://wefut.com/league/2218/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2218.png,https://wefut.com/nation/18/25,https://static.wefut.com/assets/images/nation_flag/18.jpg,69,67,64,68,36,64,2★,1★,,,,,,,,,,,,,,,,,
715,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/114511.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/59.jpg,66,66,64,70,23,67,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9046/angel-zamudio,Ángel Zamudio,GK,https://wefut.com/club/114511/25,https://wefut.com/league/1014/25,https://wefut.com/nation/59/25,2★,1★,,,,,,,,
716,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9045/ismael-diawara,Ismael Diawara,67.0,GK,https://wefut.com/club/433/25,https://static.wefut.com/assets/images/fut25/clubbadges/433.png,https://wefut.com/league/56/25,https://static.wefut.com/assets/images/fut25/leaguebadges/56.png,https://wefut.com/nation/126/25,https://static.wefut.com/assets/images/nation_flag/126.jpg,72,63,62,71,18,64,3★,1★,,,,,,,,,,,,,,,,,
717,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/111001.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/60.jpg,57,63,66,65,49,71,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9044/mauro-silveira,Mauro Silveira,GK,https://wefut.com/club/111001/25,https://wefut.com/league/1014/25,https://wefut.com/nation/60/25,2★,1★,,,,,,,,
718,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8990/victor-mendoza,Víctor Mendoza,67.0,GK,https://wefut.com/club/110981/25,https://static.wefut.com/assets/images/fut25/clubbadges/110981.png,https://wefut.com/league/1003/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1003.png,https://wefut.com/nation/57/25,https://static.wefut.com/assets/images/nation_flag/57.jpg,67,67,66,68,31,65,3★,1★,,,,,,,,,,,,,,,,,
719,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1800.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,,https://static.wefut.com/assets/images/nation_flag/46.jpg,68,65,66,68,45,66,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8989/oliver-dovin,Oliver Dovin,GK,https://wefut.com/club/1800/25,https://wefut.com/league/14/25,https://wefut.com/nation/46/25,2★,1★,,,,,,,,
720,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8973/renzo-bacchia,Renzo Bacchia,67.0,GK,https://wefut.com/club/112615/25,https://static.wefut.com/assets/images/fut25/clubbadges/112615.png,https://wefut.com/league/1014/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,https://wefut.com/nation/60/25,https://static.wefut.com/assets/images/nation_flag/60.jpg,67,66,62,66,31,66,3★,1★,,,,,,,,,,,,,,,,,
721,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/230.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,,https://static.wefut.com/assets/images/nation_flag/7.jpg,71,65,61,69,21,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8965/senne-lammens,Senne Lammens,GK,https://wefut.com/club/230/25,https://wefut.com/league/4/25,https://wefut.com/nation/7/25,4★,1★,,,,,,,,
722,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8943/fabian-de-keijzer,Fabian de Keijzer,67.0,GK,https://wefut.com/club/100634/25,https://static.wefut.com/assets/images/fut25/clubbadges/100634.png,https://wefut.com/league/10/25,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,https://wefut.com/nation/34/25,https://static.wefut.com/assets/images/nation_flag/34.jpg,67,63,67,69,31,66,3★,1★,,,,,,,,,,,,,,,,,
723,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1831.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/19.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,67,69,66,70,29,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8927/carl-klaus,Carl Klaus,GK,https://wefut.com/club/1831/25,https://wefut.com/league/19/25,https://wefut.com/nation/21/25,2★,1★,,,,,,,,
724,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8904/ouparine-djoco,Ouparine Djoco,67.0,GK,https://wefut.com/club/1815/25,https://static.wefut.com/assets/images/fut25/clubbadges/1815.png,https://wefut.com/league/17/25,https://static.wefut.com/assets/images/fut25/leaguebadges/17.png,https://wefut.com/nation/119/25,https://static.wefut.com/assets/images/nation_flag/119.jpg,70,66,68,69,29,64,2★,1★,,,,,,,,,,,,,,,,,
725,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/110770.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/189.png,,https://static.wefut.com/assets/images/nation_flag/110.jpg,68,66,62,69,25,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8883/timothy-fayulu,Timothy Fayulu,GK,https://wefut.com/club/110770/25,https://wefut.com/league/189/25,https://wefut.com/nation/110/25,3★,1★,,,,,,,,
726,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8868/catalin-cabuz,Cătălin Căbuz,67.0,GK,https://wefut.com/club/114147/25,https://static.wefut.com/assets/images/fut25/clubbadges/114147.png,https://wefut.com/league/330/25,https://static.wefut.com/assets/images/fut25/leaguebadges/330.png,https://wefut.com/nation/39/25,https://static.wefut.com/assets/images/nation_flag/39.jpg,69,62,62,72,35,63,2★,1★,,,,,,,,,,,,,,,,,
727,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/112828.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,69,67,68,68,29,67,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8856/matt-freese,Matt Freese,GK,https://wefut.com/club/112828/25,https://wefut.com/league/39/25,https://wefut.com/nation/95/25,2★,1★,,,,,,,,
728,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8848/aljaz-ivacic,Aljaž Ivačič,67.0,GK,https://wefut.com/club/691/25,https://static.wefut.com/assets/images/fut25/clubbadges/691.png,https://wefut.com/league/39/25,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,https://wefut.com/nation/44/25,https://static.wefut.com/assets/images/nation_flag/44.jpg,69,65,62,70,39,64,3★,1★,,,,,,,,,,,,,,,,,
729,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/537.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,,https://static.wefut.com/assets/images/nation_flag/18.jpg,69,65,63,70,19,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8841/guillaume-dietsch,Guillaume Dietsch,GK,https://wefut.com/club/537/25,https://wefut.com/league/4/25,https://wefut.com/nation/18/25,2★,1★,,,,,,,,
730,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8789/marco-hiller,Marco Hiller,67.0,GK,https://wefut.com/club/33/25,https://static.wefut.com/assets/images/fut25/clubbadges/33.png,https://wefut.com/league/2076/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,69,66,56,72,32,68,3★,1★,,,,,,,,,,,,,,,,,
731,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/271.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1.png,,https://static.wefut.com/assets/images/nation_flag/46.jpg,68,64,64,70,36,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8778/leopold-wahlstedt,Leopold Wahlstedt,GK,https://wefut.com/club/271/25,https://wefut.com/league/1/25,https://wefut.com/nation/46/25,2★,1★,,,,,,,,
732,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8774/will-dennis,Will Dennis,67.0,GK,https://wefut.com/club/1943/25,https://static.wefut.com/assets/images/fut25/clubbadges/1943.png,https://wefut.com/league/13/25,https://static.wefut.com/assets/images/fut25/leaguebadges/13.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,70,65,63,69,33,66,3★,1★,,,,,,,,,,,,,,,,,
733,,,,67.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/320.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/56.png,,https://static.wefut.com/assets/images/nation_flag/54.jpg,68,64,76,69,31,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/8761/ricardo-friedrich,Ricardo Friedrich,GK,https://wefut.com/club/320/25,https://wefut.com/league/56/25,https://wefut.com/nation/54/25,2★,1★,,,,,,,,
